"MATIČNA ŠTEVILKA","NAZIV","SKD","STATISTIČNA REGIJA","ŠT. ODPADKA","PO OBDELAVI NASTALI ODPADKI IN ODPADKI ODDANI DRUGIM BREZ OBDELAVE  (kg)","ODDANO KOMU","POSTOPEK OBDELAVE, ČE SO ODPADKI POSLANI V OBDELAVO V TUJINO","PRIDOBLJENI PODATKI                 ( 1-poročilo oddano,                    2-podatki ARSO)"
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 02",157180,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 02",24460,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 02",540,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 02",166480,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 02",14988,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 02",14460,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 02",52660,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 02",263759,"3-druga država clanica EU","R_13",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 02",174749,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 02",394320,"3-druga država clanica EU","R_12, R_13",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 02",219324,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 02",11356,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 03",55429,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 03",85830,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 04",104107,"3-druga država clanica EU","R_12, R_13",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 04",62370,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 04",1420,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 04",47040,"3-druga država clanica EU","R_13",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 04",44884,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 04",134820,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 04",71460,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 04",49983,"3-druga država clanica EU","R_12, R_13",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 04",84880,"3-druga država clanica EU","R_13",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 05",18856,"3-druga država clanica EU","R_12, R_13",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 05",15070,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 05",1100,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 05",1580,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 06",646,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 06",80980,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 06",370720,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 06",80940,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 07",108070,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 07",156177,"3-druga država clanica EU","R_13",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 07",10520,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","15 01 07",405400,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 01 10*",39544,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","15 02 02*",5046,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","16 01 06",1499350,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","16 01 20",22960,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","16 02 14",13330,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","16 02 16",5942,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","16 05 06*",5,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","16 08 01",2596,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","16 10 01*",13000,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","16 10 02",3115920,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","16 10 02",25080,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","17 04 05",240,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","17 09 04",43560,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","17 09 04",205450,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","17 09 04",9220,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 07*",703830,"3-druga država clanica EU","R_09",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 07*",2353440,"3-druga država clanica EU","R_01",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 08*",1465800,"3-druga država clanica EU","R_01",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 08*",3375880,"3-druga država clanica EU","R_01",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 08*",174940,"3-druga država clanica EU","D_10",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 08*",19460,"3-druga država clanica EU","D_10",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 08*",225460,"3-druga država clanica EU","D_10",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 08*",320800,"3-druga država clanica EU","R_01",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 08*",656800,"3-druga država clanica EU","D_10",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 09*",632720,"3-druga država clanica EU","D_15",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 09*",147110,"3-druga država clanica EU","R_11",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 09*",1483180,"3-druga država clanica EU","R_03",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 09*",1458940,"3-druga država clanica EU","R_01",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 09*",940760,"3-druga država clanica EU","D_10",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 09*",25100,"3-druga država clanica EU","D_10",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 11*",1271400,"3-druga država clanica EU","D_09",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 02 11*",2417270,"3-druga država clanica EU","R_11",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 03 04*",4346700,"3-druga država clanica EU","D_09",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 03 04*",3559620,"3-druga država clanica EU","D_10",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","19 12 12",4801523,"3-druga država clanica EU","R_03",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","19 12 12",427420,"3-druga država clanica EU","R_01",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","19 12 12",282200,"3-druga država clanica EU","R_01",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","19 12 12",4094751,"3-druga država clanica EU","R_03",1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","20 01 01",28895,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","20 01 01",13715,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 01 01",356980,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 01 01",315492,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 01 01",710780,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 01 35*",40930,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 01 35*",9920,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 01 36",2220,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 01 36",15370,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 03 01",58220,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 03 01",1824160,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 03 01",2357460,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 03 01",21180,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 03 01",68840,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","PODRAVSKA","20 03 01",1128360,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","20 03 07",109360,"1-drug zbiralec v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","20 03 07",25000,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","20 03 07",224180,"2.drug izvajalec obdelave v RS",NA,1
"5432391000","SAUBERMACHER SLOVENIJA storitve pri varstvu okolja, trgovina in transport d.o.o.","38.210","OSREDNJESLOVENSKA","20 03 07",282890,"2.drug izvajalec obdelave v RS",NA,1
"5688418000","SIJ ACRONI podjetje za proizvodnjo jekla in jeklenih izdelkov d.o.o.","24.100","GORENJSKA","10 02 07*",6874248,"3-druga država clanica EU","R_04",1
"5688418000","SIJ ACRONI podjetje za proizvodnjo jekla in jeklenih izdelkov d.o.o.","24.100","GORENJSKA","10 02 07*",1258880,"3-druga država clanica EU","D_09",1
"5688418000","SIJ ACRONI podjetje za proizvodnjo jekla in jeklenih izdelkov d.o.o.","24.100","GORENJSKA","10 02 07*",131480,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",19460,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",20760,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",20900,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",20940,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",21500,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",20120,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",20940,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",20860,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",20260,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",20240,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",18300,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",19980,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",19032,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",34520,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",58135,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",19860,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",20140,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",20980,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 01",19460,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11560,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11060,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11620,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",24600,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",24360,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",23820,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11000,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11040,"3-druga država clanica EU","R_13",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",95820,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",280720,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",76280,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",956980,"1-drug zbiralec v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",10340,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",132680,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",12520,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",12140,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",12160,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11540,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11440,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11620,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11240,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11780,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",12240,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",12600,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",12240,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",12600,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",23360,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11540,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 02",11640,"3-druga država clanica EU","R_03",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",25940,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",23740,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",334020,"1-drug zbiralec v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",58456,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",188200,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",57560,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",15040,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",12060,"2.drug izvajalec obdelave v RS",NA,1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",12140,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",6740,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",7000,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",13540,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",8120,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",11920,"3-druga država clanica EU","R_04",1
"5914523000","SIMBIO, družba za ravnanje z odpadki d.o.o.","38.110","SAVINJSKA","15 01 04",13380,"3-druga država clanica EU","R_04",1
