year,statistical_region,name_of_municipality,type_of_waste,waste_category,waste_by_municipality
2022,POMURSKA,MURSKA SOBOTA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,721.309
2022,POMURSKA,ODRANCI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,70.81
2022,POMURSKA,PUCONCI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,137.485
2022,POMURSKA,RADENCI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,25.903
2022,POMURSKA,RAZKRIŽJE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,9.64
2022,POMURSKA,ROGAŠOVCI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,45.295
2022,POMURSKA,SVETI JURIJ OB ŠČAVNICI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,28.461
2022,POMURSKA,TIŠINA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,75.259
2022,POMURSKA,TURNIŠČE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,36.271
2022,POMURSKA,VELIKA POLANA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,15.593
2022,POMURSKA,VERŽEJ,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,18.326
2022,POMURSKA,ČRENŠOVCI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,65.621
2022,POMURSKA,ŠALOVCI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,11.198
2022,POMURSKA,APAČE,Wooden Packaging (15 01 03),Packaging Waste,111.38
2022,POMURSKA,GRAD,Wooden Packaging (15 01 03),Packaging Waste,67.82
2022,POMURSKA,LENDAVA,Wooden Packaging (15 01 03),Packaging Waste,0.32
2022,POMURSKA,MURSKA SOBOTA,Wooden Packaging (15 01 03),Packaging Waste,16.158
2022,POMURSKA,RADENCI,Wooden Packaging (15 01 03),Packaging Waste,64.22
2022,POMURSKA,SVETI JURIJ OB ŠČAVNICI,Wooden Packaging (15 01 03),Packaging Waste,13.2
2022,POMURSKA,TURNIŠČE,Wooden Packaging (15 01 03),Packaging Waste,0.416
2022,POSAVSKA,BISTRICA OB SOTLI,Bulky Municipal Waste (20 03 07),Municipal Waste,42.822
2022,POSAVSKA,BREŽICE,Bulky Municipal Waste (20 03 07),Municipal Waste,292.08
2022,POSAVSKA,KOSTANJEVICA NA KRKI,Bulky Municipal Waste (20 03 07),Municipal Waste,42.36
2022,POSAVSKA,KRŠKO,Bulky Municipal Waste (20 03 07),Municipal Waste,579.31
2022,POSAVSKA,RADEČE,Bulky Municipal Waste (20 03 07),Municipal Waste,65.84
2022,POSAVSKA,SEVNICA,Bulky Municipal Waste (20 03 07),Municipal Waste,161.97
2022,POSAVSKA,BISTRICA OB SOTLI,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,2.315
2022,POSAVSKA,BREŽICE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,875.539
2022,POSAVSKA,KOSTANJEVICA NA KRKI,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,21.4
2022,POSAVSKA,KRŠKO,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,1206.98
2022,POSAVSKA,RADEČE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,83.38
2022,POSAVSKA,SEVNICA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,262.64
2022,POSAVSKA,BISTRICA OB SOTLI,Paper and Cardboard Packaging (15 01 01),Packaging Waste,8.144
2022,POSAVSKA,BREŽICE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,396.21
2022,POSAVSKA,KOSTANJEVICA NA KRKI,Paper and Cardboard Packaging (15 01 01),Packaging Waste,99.588
2022,POSAVSKA,KRŠKO,Paper and Cardboard Packaging (15 01 01),Packaging Waste,132.915
2022,POSAVSKA,RADEČE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,141.185
2022,POSAVSKA,SEVNICA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,337.303
2022,POSAVSKA,BISTRICA OB SOTLI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,8.386
2022,POSAVSKA,BREŽICE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,470.04
2022,POSAVSKA,KOSTANJEVICA NA KRKI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,19.145
2022,POSAVSKA,KRŠKO,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,986.06
2022,POSAVSKA,RADEČE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,48.487
2022,POSAVSKA,SEVNICA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,258.542
2022,POSAVSKA,KRŠKO,Wooden Packaging (15 01 03),Packaging Waste,65.461
2022,POSAVSKA,SEVNICA,Wooden Packaging (15 01 03),Packaging Waste,5.79
2022,PRIMORSKONOTRANJSKA,BLOKE,Bulky Municipal Waste (20 03 07),Municipal Waste,79.05
2022,PRIMORSKONOTRANJSKA,CERKNICA,Bulky Municipal Waste (20 03 07),Municipal Waste,570.992
2022,PRIMORSKONOTRANJSKA,ILIRSKA BISTRICA,Bulky Municipal Waste (20 03 07),Municipal Waste,471.75
2022,PRIMORSKONOTRANJSKA,LOŠKA DOLINA,Bulky Municipal Waste (20 03 07),Municipal Waste,142.348
2022,PRIMORSKONOTRANJSKA,PIVKA,Bulky Municipal Waste (20 03 07),Municipal Waste,238
2022,PRIMORSKONOTRANJSKA,POSTOJNA,Bulky Municipal Waste (20 03 07),Municipal Waste,612.01
2022,PRIMORSKONOTRANJSKA,BLOKE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,39.5
2022,PRIMORSKONOTRANJSKA,CERKNICA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,452.428
2022,PRIMORSKONOTRANJSKA,ILIRSKA BISTRICA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,250.59
2022,PRIMORSKONOTRANJSKA,LOŠKA DOLINA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,110.372
2022,PRIMORSKONOTRANJSKA,PIVKA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,110.37
2022,PRIMORSKONOTRANJSKA,POSTOJNA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,491.69
2022,PRIMORSKONOTRANJSKA,BLOKE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,27.063
2022,PRIMORSKONOTRANJSKA,CERKNICA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,101.704
2022,PRIMORSKONOTRANJSKA,ILIRSKA BISTRICA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,118.857
2022,PRIMORSKONOTRANJSKA,LOŠKA DOLINA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,22.221
2022,PRIMORSKONOTRANJSKA,PIVKA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,196.58
2022,PRIMORSKONOTRANJSKA,POSTOJNA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,58.58
2022,PRIMORSKONOTRANJSKA,BLOKE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,12.27
2022,PRIMORSKONOTRANJSKA,CERKNICA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,168.75
2022,PRIMORSKONOTRANJSKA,ILIRSKA BISTRICA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,142.727
2022,PRIMORSKONOTRANJSKA,LOŠKA DOLINA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,40.675
2022,PRIMORSKONOTRANJSKA,PIVKA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,102.934
2022,PRIMORSKONOTRANJSKA,POSTOJNA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,393.87
2022,PRIMORSKONOTRANJSKA,CERKNICA,Wooden Packaging (15 01 03),Packaging Waste,102.875
2022,PRIMORSKONOTRANJSKA,ILIRSKA BISTRICA,Wooden Packaging (15 01 03),Packaging Waste,1.7
2022,PRIMORSKONOTRANJSKA,PIVKA,Wooden Packaging (15 01 03),Packaging Waste,11.94
2022,PRIMORSKONOTRANJSKA,POSTOJNA,Wooden Packaging (15 01 03),Packaging Waste,0.25
2022,SAVINJSKA,BRASLOVČE,Bulky Municipal Waste (20 03 07),Municipal Waste,405.115
2022,SAVINJSKA,CELJE,Bulky Municipal Waste (20 03 07),Municipal Waste,2705.246
2022,SAVINJSKA,DOBJE,Bulky Municipal Waste (20 03 07),Municipal Waste,39.625
2022,SAVINJSKA,DOBRNA,Bulky Municipal Waste (20 03 07),Municipal Waste,213.738
2022,SAVINJSKA,GORNJI GRAD,Bulky Municipal Waste (20 03 07),Municipal Waste,34.93
2022,SAVINJSKA,KOZJE,Bulky Municipal Waste (20 03 07),Municipal Waste,101.238
2022,SAVINJSKA,LAŠKO,Bulky Municipal Waste (20 03 07),Municipal Waste,292.52
2022,SAVINJSKA,LJUBNO,Bulky Municipal Waste (20 03 07),Municipal Waste,47.109
2022,SAVINJSKA,LUČE,Bulky Municipal Waste (20 03 07),Municipal Waste,23.018
2022,SAVINJSKA,MOZIRJE,Bulky Municipal Waste (20 03 07),Municipal Waste,115.114
2022,SAVINJSKA,NAZARJE,Bulky Municipal Waste (20 03 07),Municipal Waste,41.441
2022,SAVINJSKA,PODČETRTEK,Bulky Municipal Waste (20 03 07),Municipal Waste,137.157
2022,SAVINJSKA,POLZELA,Bulky Municipal Waste (20 03 07),Municipal Waste,359.858
2022,SAVINJSKA,PREBOLD,Bulky Municipal Waste (20 03 07),Municipal Waste,345.594
2022,SAVINJSKA,REČICA OB SAVINJI,Bulky Municipal Waste (20 03 07),Municipal Waste,64.066
2022,SAVINJSKA,ROGATEC,Bulky Municipal Waste (20 03 07),Municipal Waste,100.088
2022,SAVINJSKA,ROGAŠKA SLATINA,Bulky Municipal Waste (20 03 07),Municipal Waste,466.714
2022,SAVINJSKA,SLOVENSKE KONJICE,Bulky Municipal Waste (20 03 07),Municipal Waste,230.37
2022,SAVINJSKA,SOLČAVA,Bulky Municipal Waste (20 03 07),Municipal Waste,14.402
2022,SAVINJSKA,TABOR,Bulky Municipal Waste (20 03 07),Municipal Waste,120.638
2022,SAVINJSKA,VELENJE,Bulky Municipal Waste (20 03 07),Municipal Waste,582.667
2022,SAVINJSKA,VITANJE,Bulky Municipal Waste (20 03 07),Municipal Waste,43.41
2022,SAVINJSKA,VOJNIK,Bulky Municipal Waste (20 03 07),Municipal Waste,744.087
2022,SAVINJSKA,VRANSKO,Bulky Municipal Waste (20 03 07),Municipal Waste,200.423
2022,SAVINJSKA,ZREČE,Bulky Municipal Waste (20 03 07),Municipal Waste,279.3
2022,SAVINJSKA,ŠENTJUR,Bulky Municipal Waste (20 03 07),Municipal Waste,900.817
2022,SAVINJSKA,ŠMARJE PRI JELŠAH,Bulky Municipal Waste (20 03 07),Municipal Waste,432.691
2022,SAVINJSKA,ŠMARTNO OB PAKI,Bulky Municipal Waste (20 03 07),Municipal Waste,54.128
2022,SAVINJSKA,ŠOŠTANJ,Bulky Municipal Waste (20 03 07),Municipal Waste,150.685
2022,SAVINJSKA,ŠTORE,Bulky Municipal Waste (20 03 07),Municipal Waste,212.063
2022,SAVINJSKA,ŽALEC,Bulky Municipal Waste (20 03 07),Municipal Waste,1377.646
2022,SAVINJSKA,BRASLOVČE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,109.455
2022,SAVINJSKA,CELJE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,697.414
2022,SAVINJSKA,DOBJE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,13.457
2022,SAVINJSKA,DOBRNA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,40.007
2022,SAVINJSKA,GORNJI GRAD,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,24.619
2022,SAVINJSKA,KOZJE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,5.473
2022,SAVINJSKA,LAŠKO,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,82.15
2022,SAVINJSKA,LJUBNO,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,19.641
2022,SAVINJSKA,LUČE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,14.216
2022,SAVINJSKA,MOZIRJE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,52.838
2022,SAVINJSKA,NAZARJE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,24.947
2022,SAVINJSKA,PODČETRTEK,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,7.416
2022,SAVINJSKA,POLZELA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,55.498
2022,SAVINJSKA,PREBOLD,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,96.751
2022,SAVINJSKA,REČICA OB SAVINJI,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,29.722
2022,SAVINJSKA,ROGATEC,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,5.411
2022,SAVINJSKA,ROGAŠKA SLATINA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,25.101
2022,SAVINJSKA,SLOVENSKE KONJICE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,586.75
2022,SAVINJSKA,SOLČAVA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,3.475
2022,SAVINJSKA,TABOR,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,28.563
2022,SAVINJSKA,VELENJE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,780.435
2022,SAVINJSKA,VOJNIK,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,159.236
2022,SAVINJSKA,VRANSKO,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,45.08
2022,SAVINJSKA,ZREČE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,97.98
2022,SAVINJSKA,ŠENTJUR,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,276.836
2022,SAVINJSKA,ŠMARJE PRI JELŠAH,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,23.394
2022,SAVINJSKA,ŠMARTNO OB PAKI,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,74.322
2022,SAVINJSKA,ŠOŠTANJ,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,209.425
2022,SAVINJSKA,ŠTORE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,62.802
2022,SAVINJSKA,ŽALEC,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,540.101
2022,SAVINJSKA,BRASLOVČE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,83.066
2022,SAVINJSKA,CELJE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,1102.653
2022,SAVINJSKA,DOBJE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,3.072
2022,SAVINJSKA,DOBRNA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,19.871
2022,SAVINJSKA,GORNJI GRAD,Paper and Cardboard Packaging (15 01 01),Packaging Waste,21.206
2022,SAVINJSKA,KOZJE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,20.074
2022,SAVINJSKA,LAŠKO,Paper and Cardboard Packaging (15 01 01),Packaging Waste,167.224
2022,SAVINJSKA,LJUBNO,Paper and Cardboard Packaging (15 01 01),Packaging Waste,178.752
2022,SAVINJSKA,LUČE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,489.415
2022,SAVINJSKA,MOZIRJE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,97.118
2022,SAVINJSKA,NAZARJE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,22.627
2022,SAVINJSKA,PODČETRTEK,Paper and Cardboard Packaging (15 01 01),Packaging Waste,26.085
2022,SAVINJSKA,POLZELA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,40.479
2022,SAVINJSKA,PREBOLD,Paper and Cardboard Packaging (15 01 01),Packaging Waste,47.093
2022,SAVINJSKA,REČICA OB SAVINJI,Paper and Cardboard Packaging (15 01 01),Packaging Waste,23.969
2022,SAVINJSKA,ROGATEC,Paper and Cardboard Packaging (15 01 01),Packaging Waste,26.705
2022,SAVINJSKA,ROGAŠKA SLATINA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,89.153
2022,SAVINJSKA,SLOVENSKE KONJICE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,150.35
2022,SAVINJSKA,SOLČAVA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,2.923
2022,SAVINJSKA,TABOR,Paper and Cardboard Packaging (15 01 01),Packaging Waste,16.578
2022,SAVINJSKA,VELENJE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,4190.192
2022,SAVINJSKA,VITANJE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,11.26
2022,SAVINJSKA,VOJNIK,Paper and Cardboard Packaging (15 01 01),Packaging Waste,83.364
2022,SAVINJSKA,VRANSKO,Paper and Cardboard Packaging (15 01 01),Packaging Waste,27.724
2022,SAVINJSKA,ZREČE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,42.27
2022,SAVINJSKA,ŠENTJUR,Paper and Cardboard Packaging (15 01 01),Packaging Waste,143.327
2022,SAVINJSKA,ŠMARJE PRI JELŠAH,Paper and Cardboard Packaging (15 01 01),Packaging Waste,245.567
2022,SAVINJSKA,ŠMARTNO OB PAKI,Paper and Cardboard Packaging (15 01 01),Packaging Waste,47.212
2022,SAVINJSKA,ŠOŠTANJ,Paper and Cardboard Packaging (15 01 01),Packaging Waste,148.662
2022,SAVINJSKA,ŠTORE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,32.713
2022,SAVINJSKA,ŽALEC,Paper and Cardboard Packaging (15 01 01),Packaging Waste,205.711
2022,SAVINJSKA,BRASLOVČE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,143.117
2022,SAVINJSKA,CELJE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,1501.855
2022,SAVINJSKA,DOBJE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,55.382
2022,SAVINJSKA,DOBRNA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,91.116
2022,SAVINJSKA,GORNJI GRAD,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,58.073
2022,SAVINJSKA,KOZJE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,23.607
2022,SAVINJSKA,LAŠKO,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,41.132
2022,SAVINJSKA,LJUBNO,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,20.148
2022,SAVINJSKA,LUČE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,37.268
2022,SAVINJSKA,MOZIRJE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,55.413
2022,SAVINJSKA,NAZARJE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,71.146
2022,SAVINJSKA,PODČETRTEK,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,23.921
2022,SAVINJSKA,POLZELA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,127.972
2022,SAVINJSKA,PREBOLD,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,131.445
2022,SAVINJSKA,REČICA OB SAVINJI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,23.814
2022,SAVINJSKA,ROGATEC,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,16.986
2022,SAVINJSKA,ROGAŠKA SLATINA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,79.678
2022,SAVINJSKA,SLOVENSKE KONJICE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,283.216
2022,SAVINJSKA,SOLČAVA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,7.52
2022,SAVINJSKA,TABOR,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,50.455
2022,SAVINJSKA,VELENJE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,812.638
2022,SAVINJSKA,VITANJE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,13.173
2022,SAVINJSKA,VOJNIK,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,201.143
2022,SAVINJSKA,VRANSKO,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,61.577
2022,SAVINJSKA,ZREČE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,50.19
2022,SAVINJSKA,ŠENTJUR,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,248.355
2022,SAVINJSKA,ŠMARJE PRI JELŠAH,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,81.346
2022,SAVINJSKA,ŠMARTNO OB PAKI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,166.721
2022,SAVINJSKA,ŠOŠTANJ,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,149.471
2022,SAVINJSKA,ŠTORE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,148.713
2022,SAVINJSKA,ŽALEC,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,272.98
2022,SAVINJSKA,CELJE,Wooden Packaging (15 01 03),Packaging Waste,201.32
2022,SAVINJSKA,LAŠKO,Wooden Packaging (15 01 03),Packaging Waste,0.054
2022,SAVINJSKA,LJUBNO,Wooden Packaging (15 01 03),Packaging Waste,14.9
2022,SAVINJSKA,PREBOLD,Wooden Packaging (15 01 03),Packaging Waste,227.12
2022,SAVINJSKA,ROGATEC,Wooden Packaging (15 01 03),Packaging Waste,10.37
2022,SAVINJSKA,ROGAŠKA SLATINA,Wooden Packaging (15 01 03),Packaging Waste,2.12
2022,SAVINJSKA,VELENJE,Wooden Packaging (15 01 03),Packaging Waste,3400.185
2022,SAVINJSKA,VITANJE,Wooden Packaging (15 01 03),Packaging Waste,8.06
2022,SAVINJSKA,VOJNIK,Wooden Packaging (15 01 03),Packaging Waste,0.48
2022,SAVINJSKA,ZREČE,Wooden Packaging (15 01 03),Packaging Waste,40.42
2022,SAVINJSKA,ŠENTJUR,Wooden Packaging (15 01 03),Packaging Waste,0.4
2022,SAVINJSKA,ŠOŠTANJ,Wooden Packaging (15 01 03),Packaging Waste,51.595
2022,SAVINJSKA,ŠTORE,Wooden Packaging (15 01 03),Packaging Waste,7.94
2022,SAVINJSKA,ŽALEC,Wooden Packaging (15 01 03),Packaging Waste,27.56
2022,ZASAVSKA,HRASTNIK,Bulky Municipal Waste (20 03 07),Municipal Waste,245.78
2022,ZASAVSKA,LITIJA,Bulky Municipal Waste (20 03 07),Municipal Waste,403.53
2022,ZASAVSKA,TRBOVLJE,Bulky Municipal Waste (20 03 07),Municipal Waste,366.76
2022,ZASAVSKA,ZAGORJE OB SAVI,Bulky Municipal Waste (20 03 07),Municipal Waste,116.26
2022,ZASAVSKA,HRASTNIK,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,9.34
2022,ZASAVSKA,LITIJA,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,278.75
2022,ZASAVSKA,TRBOVLJE,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,610.866
2022,ZASAVSKA,ZAGORJE OB SAVI,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,432.95
2022,ZASAVSKA,HRASTNIK,Paper and Cardboard Packaging (15 01 01),Packaging Waste,441.609
2022,ZASAVSKA,LITIJA,Paper and Cardboard Packaging (15 01 01),Packaging Waste,229.167
2022,ZASAVSKA,TRBOVLJE,Paper and Cardboard Packaging (15 01 01),Packaging Waste,205.096
2022,ZASAVSKA,ZAGORJE OB SAVI,Paper and Cardboard Packaging (15 01 01),Packaging Waste,191.679
2022,ZASAVSKA,HRASTNIK,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,55.998
2022,ZASAVSKA,LITIJA,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,321.482
2022,ZASAVSKA,TRBOVLJE,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,160.917
2022,ZASAVSKA,ZAGORJE OB SAVI,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,166.382
2022,ZASAVSKA,HRASTNIK,Wooden Packaging (15 01 03),Packaging Waste,805.205
2023,GORENJSKA,BLED,Bulky Municipal Waste (20 03 07),Municipal Waste,205.66
2023,GORENJSKA,BOHINJ,Bulky Municipal Waste (20 03 07),Municipal Waste,239.57
2023,GORENJSKA,CERKLJE NA GORENJSKEM,Bulky Municipal Waste (20 03 07),Municipal Waste,107.72
2023,GORENJSKA,GORENJA VAS-POLJANE,Bulky Municipal Waste (20 03 07),Municipal Waste,254.9
2023,GORENJSKA,GORJE,Bulky Municipal Waste (20 03 07),Municipal Waste,37.61
2023,GORENJSKA,JESENICE,Bulky Municipal Waste (20 03 07),Municipal Waste,716.79
2023,GORENJSKA,JEZERSKO,Bulky Municipal Waste (20 03 07),Municipal Waste,41.7
