year,statistical_region,treatment_inlet_delivered_waste_code,input_waste_name,waste_category,treatment_operation,treatment_outlet_delivered_waste_code,output_waste_name,waste_category_1,further_treatment_envisaged,waste_sent_to_self_storage_end_year,waste_sent_to_collector_SI,waste_sent_to_treatment_operator,waste_sent_to_EU_member_states,waste_sent_to_non_EU_countries,waste_sent_to_no_further_management
2022,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,D_01,0,0,15.82,0,0,0
2022,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,R_05,0,0,1662.72,0,0,0
2022,JUGOVZHODNA SLOVENIJA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,undefined,0,1.63,0,0,0,0
2022,KOROŠKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,R_01,10 01 01,"Ash, slag and boiler dust (excluding boiler dust listed under 10 01 04) (10 01 01)",Thermal Process Waste,R_01,0,0,8.28,0,0,0
2022,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,0,1418.456,0,0
2022,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,129.46,0,0,0
2022,KOROŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,510.83,0,0,0
2022,KOROŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,225.28,0,0,0
2022,KOROŠKA,15 01 06,Mixed Packaging (15 01 06),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,0,29.4,0,0,0,0
2022,KOROŠKA,15 01 06,Mixed Packaging (15 01 06),Packaging Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,0,0,0,23.5,0,0
2022,KOROŠKA,15 01 06,Mixed Packaging (15 01 06),Packaging Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",0,0,60.64,0,0,0
2022,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,172.19,4123.494,0,0
2022,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,0,0,0,577.25,0,0
2022,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",0,0,313.36,0,0,0
2022,KOROŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,undefined,0,100.078,0,0,0,0
2022,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,D_01,0,0,231.96,0,0,0
2022,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,undefined,0,650,0,0,0,0
2022,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,R_03,0,0,1110.86,0,0,0
2022,KOROŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",20 01 40,Metals from Municipal Waste (20 01 40),Municipal Waste,undefined,0,114.05,0,0,0,0
2022,OBALNO-KRAŠKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,R_12,0,0,69.28,0,0,0
2022,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,0,1083.093,0,0
2022,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,796.101,0,0,0
2022,OBALNO-KRAŠKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,55.033,0,0,0,0,0
2022,OBALNO-KRAŠKA,15 01 02,Plastic Packaging (15 01 02),Packaging Waste,R_03,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,0,1.439,0,0
2022,OBALNO-KRAŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,46.51,0,0,0
2022,OBALNO-KRAŠKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,473.492,0,0,0
2022,OBALNO-KRAŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,R_12,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,undefined,0,0,0,0,0,0
2022,OBALNO-KRAŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,17.808,0,0,0
2022,OBALNO-KRAŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,84.238,0,0,0
2022,OBALNO-KRAŠKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,"R_12, R_13",17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,R_03,0,0,267.34,0,0,0
2022,OBALNO-KRAŠKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,undefined,13.29,0,0,0,0,0
2022,OBALNO-KRAŠKA,19 12 04,Plastics and Rubber from Mechanical Treatment (19 12 04),Waste Treatment Residues,R_03,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,0,10.101,0,0
2022,OBALNO-KRAŠKA,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,7.03,0,0,0
2022,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,0,16.19,0,0
2022,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,0,0,0,22.2,0,0
2022,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",0,0,597.983,0,0,0
2022,OBALNO-KRAŠKA,20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,undefined,54.513,0,0,0,0,0
2022,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,80.902,0,0,0
2022,OBALNO-KRAŠKA,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,21.88,0,0,0
2022,OBALNO-KRAŠKA,20 03 07,Bulky Municipal Waste (20 03 07),Municipal Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,R_12,0,0,21.263,0,0,0
2022,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,R_03,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,undefined,0,0,0,0,0,0
2022,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,R_03,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,1033.45,0,0
2022,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,R_12,19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,"R_12, R_13",0,0,1.1,0,0,0
2022,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,0.46,0,0,0
2022,OSREDNJESLOVENSKA,03 01 05,Sawdust/Shavings/Cuttings (03 01 05),Wood/Paper Production Waste,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,1826.7,0,0
2022,OSREDNJESLOVENSKA,03 03 01,Bark and Wood Waste from Pulp/Paper Production (03 03 01),Wood/Paper Production Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,0,0,0,1406.902,0,0
2022,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,7770.86,0,0,0
2022,OSREDNJESLOVENSKA,03 03 08,Waste from Sorting of Paper and Cardboard for Recycling (03 03 08),Wood/Paper Production Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,"R_12, R_13",0,0,104.041,0,0,0
2022,OSREDNJESLOVENSKA,07 05 14,Solid Wastes other than those mentioned in 07 05 13,Organic Chemical Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,0,4.275,0,0,0,0
2022,OSREDNJESLOVENSKA,07 05 14,Solid Wastes other than those mentioned in 07 05 13,Organic Chemical Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,undefined,0,3.439,0,0,0,0
2022,OSREDNJESLOVENSKA,08 01 11*,Waste Paints and Varnishes Containing Hazardous Substances (08 01 11*),Surface Treatment Waste,D_13,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,undefined,0,23.46,0,0,0,0
2022,OSREDNJESLOVENSKA,10 10 08,Waste used Foundry Moulds and Cores other than those mentioned in 10 10 07 (10 10 01),Thermal Process Waste,R_05,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,0.143,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,BO,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,434.92,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,BO,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,0.565,0,0,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,"R_12, R_13",0,0,2583.67,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,undefined,252.26,0,0,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_12,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,0.734,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,5910.661,35275.9,3984.47,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_12,0,0,63.7,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,487.37,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,216.97,0,466.244,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,6156.103,4729.41,1296.93,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_05,0,0,35.731,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,"R_12, R_13",0,0,285.884,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",19 12 12,Other Mechanically Treated Waste (19 12 12),Waste Treatment Residues,"R_12, R_13",0,0,0.26,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,"R_12, R_13",0,0,176,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_13,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,76.18,0,0,0
2022,OSREDNJESLOVENSKA,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_13,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,5.59,0,0,0,0,0
2022,OSREDNJESLOVENSKA,15 01 02,Plastic Packaging (15 01 02),Packaging Waste,R_03,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,3.12,0,0,0
2022,OSREDNJESLOVENSKA,15 01 02,Plastic Packaging (15 01 02),Packaging Waste,R_03,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,58.34,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,BO,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,102.55,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,BO,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,undefined,1.74,0,0,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,D_13,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,1.795,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,PU,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,0.18,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_01,12 01 02,Iron Dust and Particles (12 01 02),Metal/Plastic Processing Waste,undefined,0,1.7,0,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,1224,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,PU,0,0,67.77,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_01,0,0,42.44,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,827.53,49.46,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,104.375,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,undefined,39.497,0,59.98,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,R_03,0,0,392.009,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,R_04,0,0,82.08,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,4022.213,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,undefined,2.874,0,0,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_13,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,53.52,184.54,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_13,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,14.92,0,0,0
2022,OSREDNJESLOVENSKA,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_13,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,undefined,0.58,0,0,0,0,0
2022,OSREDNJESLOVENSKA,15 01 05,Composite Packaging (15 01 05),Packaging Waste,"R_12, R_13",19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,0,0,706.98,0,0,0
2022,OSREDNJESLOVENSKA,15 01 05,Composite Packaging (15 01 05),Packaging Waste,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,28.15,0,0
2022,OSREDNJESLOVENSKA,15 01 06,Mixed Packaging (15 01 06),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,R_03,0,0,408.88,32.394,0,0
2022,OSREDNJESLOVENSKA,15 01 06,Mixed Packaging (15 01 06),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,126.76,0,0,0
2022,OSREDNJESLOVENSKA,15 01 06,Mixed Packaging (15 01 06),Packaging Waste,"R_12, R_13",15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,undefined,70.3,0.225,160.116,0,0,0
2022,OSREDNJESLOVENSKA,15 01 06,Mixed Packaging (15 01 06),Packaging Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,106.79,0,0,0
2022,OSREDNJESLOVENSKA,15 01 06,Mixed Packaging (15 01 06),Packaging Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,undefined,0,0.181,0,0,0,0
2022,OSREDNJESLOVENSKA,15 01 10*,Hazardous Contaminated Packaging (15 01 10*),Packaging Waste,D_13,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,"R_12, R_13",0,0,38.325,0,0,0
2022,OSREDNJESLOVENSKA,16 02 14,Discarded Equipment Not Otherwise Specified (16 02 14),Miscellaneous Waste,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,"R_12, R_13",0,0,14.413,0,0,0
2022,OSREDNJESLOVENSKA,16 03 06,Non-Hazardous Organic Wastes (16 03 06),Miscellaneous Waste,R_0301,15 01 01,Paper and Cardboard Packaging (15 01 01),Packaging Waste,"R_12, R_13",0,0,93.49,0,0,0
2022,OSREDNJESLOVENSKA,16 03 06,Non-Hazardous Organic Wastes (16 03 06),Miscellaneous Waste,R_0301,15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,44.76,0,0,0
2022,OSREDNJESLOVENSKA,16 03 06,Non-Hazardous Organic Wastes (16 03 06),Miscellaneous Waste,"R_12, R_13",20 01 01,Paper and Cardboard from Municipal Waste (20 01 01),Municipal Waste,R_03,0,0,0,100.476,0,0
2022,OSREDNJESLOVENSKA,17 01 01,Concrete Waste (17 01 01),Construction/Demolition Waste,R_05,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,undefined,0,29.56,0,0,0,0
2022,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,BO,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,undefined,21.1,0,0,0,0,0
2022,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,R_03,19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,3599.24,0,0
2022,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,R_12,19 12 02,Ferrous Metals from Mechanical Treatment (19 12 02),Waste Treatment Residues,undefined,0,36.204,0,0,0,0
2022,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,R_12,19 12 03,Non-Ferrous Metals from Mechanical Treatment (19 12 03),Waste Treatment Residues,undefined,0,0.8,0,0,0,0
2022,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,R_12,20 01 38,Non-hazardous Wood from Municipal Waste (20 01 38),Municipal Waste,R_12,0,0,9.4,0,0,0
2022,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,"R_12, R_13",15 01 03,Wooden Packaging (15 01 03),Packaging Waste,R_03,0,0,218.271,0,0,0
2022,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,"R_12, R_13",17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,R_03,0,0,203.091,0,0,0
2022,OSREDNJESLOVENSKA,17 02 01,Construction Wood Waste (17 02 01),Construction/Demolition Waste,"R_12, R_13",19 12 07,Wood Waste from Treatment (not 19 12 06) (19 12 07),Waste Treatment Residues,R_03,0,0,0,1145.91,0,0
2022,OSREDNJESLOVENSKA,17 09 04,Gypsum-Based Building Materials (17 09 04),Construction/Demolition Waste,R_12,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_12,0,0,10.52,0,0,0
2022,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,BO,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,undefined,2601.524,0,0,0,0,0
2022,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,D_01,0,0,8642.07,0,0,0
2022,OSREDNJESLOVENSKA,19 12 01,Paper and Cardboard from Waste Treatment (19 12 01),Waste Treatment Residues,R_03,03 03 07,Mechanically Separated Rejects from Pulping (03 03 07),Wood/Paper Production Waste,undefined,1812.28,0,0,0,0,0
