"year","statistical_region","treatment_inlet_delivered_waste_code","input_waste_name","waste_category","treatment_operation","treatment_outlet_delivered_waste_code","output_waste_name","waste_category_1","further_treatment_envisaged","waste_sent_to_self_storage_end_year","waste_sent_to_collector_SI","waste_sent_to_treatment_operator","waste_sent_to_EU_member_states","waste_sent_to_non_EU_countries","waste_sent_to_no_further_management"
2024,"KOROŠKA","15 01 06","Mixed Packaging (15 01 06)","Packaging Waste","R_12, R_13","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_03",0,0,0,132.1,0,0
2024,"KOROŠKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_03",0,0,135.575,0,0,0
2024,"KOROŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_03",0,0,1221.4,0,0,0
2024,"KOROŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues","D_08,09",0,0,30.2,0,0,0
2024,"KOROŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_12, R_13","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_03",0,0,0,423.356,0,0
2024,"KOROŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_12, R_13","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_12, R_13",0,0,33.36,0,0,0
2024,"KOROŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_12, R_13","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste",NA,0,90.524,0,0,0,0
2024,"KOROŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues","D_01",0,0,847.82,0,0,0
2024,"KOROŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues","D_08,09",0,0,997.36,0,0,0
2024,"KOROŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues",NA,7509.78,0,0,0,0,0
2024,"KOROŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","R_12, R_13","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","R_03",0,0,1536.86,0,0,0
2024,"KOROŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","R_12, R_13","20 01 40","Metals from Municipal Waste (20 01 40)","Municipal Waste","R_12, R_13",0,0,3.66,0,0,0
2024,"KOROŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","R_12, R_13","20 01 40","Metals from Municipal Waste (20 01 40)","Municipal Waste",NA,0,68.46,0,0,0,0
2024,"OBALNO-KRAŠKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues","R_13",0,0,84.91,0,0,0
2024,"OBALNO-KRAŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_03",0,0,0,380.77,0,0
2024,"OBALNO-KRAŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13",0,0,1416.213,0,0,0
2024,"OBALNO-KRAŠKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues","R_13",0,0,100,0,0,0
2024,"OBALNO-KRAŠKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_03",0,0,708.69,0,0,0
2024,"OBALNO-KRAŠKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste",NA,0,0,0,0,0,0
2024,"OBALNO-KRAŠKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_03",0,0,112.78,0,0,0
2024,"OBALNO-KRAŠKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12, R_13","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_03",0,0,313.06,0,0,0
2024,"OBALNO-KRAŠKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_03",0,0,0,2.39,0,0
2024,"OBALNO-KRAŠKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_12, R_13",0,0,34.84,0,0,0
2024,"OBALNO-KRAŠKA","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","Waste Treatment Residues","R_03","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13",0,0,7.6,0,0,0
2024,"OBALNO-KRAŠKA","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03",0,0,9.02,0,0,0
2024,"OBALNO-KRAŠKA","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues",NA,7.374,0,0,0,0,0
2024,"OBALNO-KRAŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues","R_13",0,0,80.418,0,0,0
2024,"OBALNO-KRAŠKA","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_12, R_13","20 01 01","Paper and Cardboard from Municipal Waste (20 01 01)","Municipal Waste","R_12, R_13",0,0,541.336,0,0,0
2024,"OBALNO-KRAŠKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","R_12, R_13","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","R_03",0,0,14.79,0,0,0
2024,"OBALNO-KRAŠKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_03",0,0,23.31,0,0,0
2024,"OBALNO-KRAŠKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",NA,11.47,0,0,0,0,0
2024,"OBALNO-KRAŠKA","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues",NA,10.481,0,0,0,0,0
2024,"OBALNO-KRAŠKA","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","R_12, R_13","20 03 07","Bulky Municipal Waste (20 03 07)","Municipal Waste","R_12, R_13",0,0,106.552,0,0,0
2024,"OSREDNJESLOVENSKA","02 01 04",NA,"Agricultural/Forestry Waste","R_03","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13",0,0,54.09,0,0,0
2024,"OSREDNJESLOVENSKA","02 01 07","Forestry Waste (02 01 07)","Agricultural/Forestry Waste","R_03","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_01",0,0,0,374.01,0,0
2024,"OSREDNJESLOVENSKA","02 03 04","Materials Unsuitable for Use or Processing (02 03 04)","Agricultural/Forestry Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13",0,0,1,0,0,0
2024,"OSREDNJESLOVENSKA","02 05 01","Substances and Products Unfit for Consumption or Processing (02 05 01)","Agricultural/Forestry Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13",0,0,0.3,0,0,0
2024,"OSREDNJESLOVENSKA","02 05 01","Substances and Products Unfit for Consumption or Processing (02 05 01)","Agricultural/Forestry Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13",0,0,2.8,0,0,0
2024,"OSREDNJESLOVENSKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","R_01","10 01 15","Ash, slag and boiler dust from co-incineration plants other than those mentioned in 10 01 14 (10 01 15)","Thermal Process Waste","D_10",0,0,3.94,0,0,0
2024,"OSREDNJESLOVENSKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","R_03","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03",0,0,0,956.57,0,0
2024,"OSREDNJESLOVENSKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","R_12","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues","R_12, R_13",0,0,37.898,0,0,0
2024,"OSREDNJESLOVENSKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","R_12, R_13","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","R_12, R_13",0,0,12.5,0,0,0
2024,"OSREDNJESLOVENSKA","03 01 05","Sawdust/Shavings/Cuttings (03 01 05)","Wood/Paper Production Waste","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03",0,0,0,1650.41,0,0
2024,"OSREDNJESLOVENSKA","03 03 01","Bark and Wood Waste from Pulp/Paper Production (03 03 01)","Wood/Paper Production Waste","R_12, R_13","03 03 01","Bark and Wood Waste from Pulp/Paper Production (03 03 01)","Wood/Paper Production Waste","R_12, R_13",0,0,20.82,0,0,0
2024,"OSREDNJESLOVENSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","BO","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste",NA,761.902,0,0,0,0,0
2024,"OSREDNJESLOVENSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","R_03","03 03 07","Mechanically Separated Rejects from Pulping (03 03 07)","Wood/Paper Production Waste","R_12",0,0,46.692,0,0,0
2024,"OSREDNJESLOVENSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","R_03","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste",NA,0,1.372,0,0,0,0
2024,"OSREDNJESLOVENSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","R_03","03 03 10","Fiber Rejects and Sludge from Mechanical Separation (03 03 10)","Wood/Paper Production Waste","R_03",0,0,1451.16,0,0,0
2024,"OSREDNJESLOVENSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","R_12, R_13","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","R_12, R_13",0,0,38.5,0,0,0
2024,"OSREDNJESLOVENSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_03",0,0,0,2336.993,0,0
2024,"OSREDNJESLOVENSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_03",0,0,5838.13,0,0,0
2024,"OSREDNJESLOVENSKA","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_12, R_13",0,0,159.617,0,0,0
2024,"OSREDNJESLOVENSKA","03 03 99","Other Unspecified Paper Waste (03 03 99)","Wood/Paper Production Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_03",0,0,0,2.304,0,0
2024,"OSREDNJESLOVENSKA","08 01 11*","Waste Paints and Varnishes Containing Hazardous Substances (08 01 11*)","Surface Treatment Waste","R_12","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_12, R_13",0,0,20.263,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","BO","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13",0,0,7.5,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_03","03 03 07","Mechanically Separated Rejects from Pulping (03 03 07)","Wood/Paper Production Waste","R_12",0,0,2060.006,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_03","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste","R_12, R_13",0,0,19.57,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_03","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste",NA,0,40.952,0,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues","R_12, R_13",0,0,0.212,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_03",0,0,15187.727,33205.053,3894.74,0
2024,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13",0,0,1175.392,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste",NA,35.28,0,0,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_03",0,0,2478.512,2028.684,0,0
2024,"OSREDNJESLOVENSKA","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_12, R_13",0,0,364.153,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 02","Plastic Packaging (15 01 02)","Packaging Waste","R_03","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13",0,0,2.53,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","BO","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_03",0,0,0,43.197,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","PU","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13",0,0,0.66,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_01","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)","Waste Treatment Residues","R_12, R_13",0,0,1.44,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_03","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03",0,0,0,10767.258,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","PU",0,0,150.76,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_01",0,0,40.14,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_03",0,0,2940.65,189.632,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13",0,0,267.051,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste",NA,63.982,0,0,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)","Waste Treatment Residues","R_04",0,0,97.42,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03",0,0,0,4773.488,0,0
2024,"OSREDNJESLOVENSKA","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_03",0,0,58.94,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 05","Composite Packaging (15 01 05)","Packaging Waste","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_03",0,0,740.93,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 05","Composite Packaging (15 01 05)","Packaging Waste","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03",0,0,0,1.725,0,0
2024,"OSREDNJESLOVENSKA","15 01 06","Mixed Packaging (15 01 06)","Packaging Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_03",0,0,0,5031.305,0,0
2024,"OSREDNJESLOVENSKA","15 01 06","Mixed Packaging (15 01 06)","Packaging Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13",0,0,193.896,0,0,0
2024,"OSREDNJESLOVENSKA","15 01 06","Mixed Packaging (15 01 06)","Packaging Waste","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_03",0,0,0,944.604,0,0
2024,"OSREDNJESLOVENSKA","16 02 14","Discarded Equipment Not Otherwise Specified (16 02 14)","Miscellaneous Waste","R_12, R_13","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13",0,0,4.1,0,0,0
2024,"OSREDNJESLOVENSKA","16 02 14","Discarded Equipment Not Otherwise Specified (16 02 14)","Miscellaneous Waste","R_12, R_13","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","R_12",0,0,2.44,0,0,0
2024,"OSREDNJESLOVENSKA","16 02 14","Discarded Equipment Not Otherwise Specified (16 02 14)","Miscellaneous Waste","R_12, R_13","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste",NA,0.06,0,0,0,0,0
2024,"OSREDNJESLOVENSKA","16 03 06","Non-Hazardous Organic Wastes (16 03 06)","Miscellaneous Waste","R_0301","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_12, R_13",0,0,28,0,0,0
2024,"OSREDNJESLOVENSKA","16 03 06","Non-Hazardous Organic Wastes (16 03 06)","Miscellaneous Waste","R_0301","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_03",0,0,52.4,0,0,0
2024,"OSREDNJESLOVENSKA","16 03 06","Non-Hazardous Organic Wastes (16 03 06)","Miscellaneous Waste","R_12, R_13","15 01 03","Wooden Packaging (15 01 03)","Packaging Waste","R_12, R_13",0,0,0.46,0,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_03","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03",0,0,0,4211.59,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_03",0,0,20.32,0,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste",NA,98.26,0,0,0,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12","19 12 02","Ferrous Metals from Mechanical Treatment (19 12 02)","Waste Treatment Residues","R_12, R_13",0,0,12.664,0,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12","19 12 03","Non-Ferrous Metals from Mechanical Treatment (19 12 03)","Waste Treatment Residues","R_12, R_13",0,0,0.736,0,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_01",0,0,97.68,0,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12","20 01 38","Non-hazardous Wood from Municipal Waste (20 01 38)","Municipal Waste","R_12",0,0,3.04,0,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12, R_13","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_03",0,0,595.78,68.04,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12, R_13","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12, R_13",0,0,336.363,0,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12, R_13","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste",NA,19.98,0,0,0,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03",0,0,0,757.92,0,0
2024,"OSREDNJESLOVENSKA","17 02 01","Construction Wood Waste (17 02 01)","Construction/Demolition Waste","R_12, R_13","19 12 12","Other Mechanically Treated Waste (19 12 12)","Waste Treatment Residues","R_01",0,0,0,21.22,0,0
2024,"OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","BO","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",NA,3445.61,0,0,0,0,0
2024,"OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_03","03 03 07","Mechanically Separated Rejects from Pulping (03 03 07)","Wood/Paper Production Waste","R_12",0,0,6419.136,0,0,0
2024,"OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_03","03 03 08","Waste from Sorting of Paper and Cardboard for Recycling (03 03 08)","Wood/Paper Production Waste",NA,0,188.593,0,0,0,0
2024,"OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_03",0,0,1866.16,1478.233,237.16,0
2024,"OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_12, R_13",0,0,8280.431,0,0,0
2024,"OSREDNJESLOVENSKA","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_12, R_13","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues",NA,31.603,0,0,0,545.28,0
2024,"OSREDNJESLOVENSKA","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","Waste Treatment Residues","R_03","15 01 01","Paper and Cardboard Packaging (15 01 01)","Packaging Waste","R_03",0,0,1.04,0,0,0
2024,"OSREDNJESLOVENSKA","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","Waste Treatment Residues","R_03","19 12 01","Paper and Cardboard from Waste Treatment (19 12 01)","Waste Treatment Residues","R_01",0,0,140.72,0,0,0
2024,"OSREDNJESLOVENSKA","19 12 04","Plastics and Rubber from Mechanical Treatment (19 12 04)","Waste Treatment Residues","R_03","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_12, R_13",0,0,8.08,0,0,0
2024,"OSREDNJESLOVENSKA","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_01",0,0,0,1378.77,0,0
2024,"OSREDNJESLOVENSKA","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03",0,0,0,2657.76,0,0
2024,"OSREDNJESLOVENSKA","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_12","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_12, R_13",0,0,31.737,0,0,0
2024,"OSREDNJESLOVENSKA","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_12, R_13","19 12 07","Wood Waste from Treatment (not 19 12 06) (19 12 07)","Waste Treatment Residues","R_03",0,0,21.18,135.76,0,0
